,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
13,2020-12-14Sale,2020-12-174:15 pm,POWER SOLUTIONS INTERNATIONAL Inc,PSIX,Winemaster Gary S10% Owner,"13,999",$3.2855,"$45,994","3,412,522(Direct)",View
14,2020-12-15Sale,2020-12-174:15 pm,CADENCE DESIGN SYSTEMS INC,CDNS,TAN LIP BUCEO,"50,000",$122.98,"$6,149,171","731,709(IndirectDirect)",View
15,2020-12-15Sale,2020-12-174:16 pm,COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Telesmanic RobertCAO,757,$79.85,"$60,445","9,867(IndirectDirect)",View
16,2020-12-16Sale,2020-12-174:16 pm,OMNICELL Inc,OMCL,Seidelmann Scott PeterEVP Chief Commercial Officer,"2,125",$115.48,"$245,395","27,048(Direct)",View
17,2020-12-15Sale,2020-12-174:18 pm,ENTEGRIS INC,ENTG,OLSON PAUL L HDirector,"1,000",$97.55,"$97,546","35,740(Direct)",View
18,2020-12-16Sale,2020-12-174:19 pm,Ulta Beauty Inc.,ULTA,Halligan Catherine AnnDirector,150,$267.52,"$40,128","2,350(Direct)",View
19,2020-12-16Sale,2020-12-174:20 pm,COHEN & STEERS Inc,CNS,Nolty MicheleVP,"3,200",$75.67,"$242,144","12,861(Direct)",View
20,2020-12-15Sale,2020-12-174:20 pm,BIOCRYST PHARMACEUTICALS INC,BCRX,Stonehouse Jon PCEO,"134,278",$8.32,"$1,117,193","784,086(Direct)",View
21,2020-12-15Sale,2020-12-174:22 pm,EPAM Systems Inc.,EPAM,Shnayder BorisVP,"1,250",$325.76,"$407,200","5,053(Direct)",View
22,2020-12-15Sale,2020-12-174:23 pm,TopBuild Corp,BLD,Volas GeraldCEO,"24,000",$177.72,"$4,265,280","100,471(Indirect)",View
23,2020-12-15Sale,2020-12-174:23 pm,MESA AIR GROUP INC,MESA,ORNSTEIN JONATHAN GCEO,"84,858",$6.954,"$590,104","709,828(Direct)",View
24,2020-12-16Sale,2020-12-174:23 pm,MILESTONE SCIENTIFIC Inc,MLSS,OSSER LEONARDCEO,"72,500",$2.13,"$154,425","4,209,823(Direct)",View
25,2020-11-16Sale(A),2020-12-174:25 pm,Altabancorp,ALTA,HETS LLC10% Owner,500,$27,"$13,500","46,060(Indirect)",View
26,2020-12-15Sale,2020-12-174:30 pm,XOMA Corp,XOMA,BURNS THOMAS M.CFO,"15,000",$41.41,"$621,086","6,555(IndirectDirect)",View
27,2020-12-15Sale,2020-12-174:30 pm,Coupa Software Inc,COUP,SIBONI ROGER SDirector,"3,725",$325,"$1,210,625","10,017(Direct)",View
28,2020-12-15Sale,2020-12-174:30 pm,XOMA Corp,XOMA,Neal James RCEO,"26,000",$41.35,"$1,074,998","20,849(IndirectDirect)",View
29,2020-12-15Sale,2020-12-174:30 pm,Coupa Software Inc,COUP,van Veenendaal FrankDirector,"11,288",$311.61,"$3,517,454","28,603(IndirectDirect)",View
30,2020-12-15Sale,2020-12-174:31 pm,Norwegian Cruise Line Holdings Ltd.,NCLH,Binder RobertCEOCOO,"91,484",$24.76,"$2,265,512","228,831(Direct)",View
31,2020-12-15Sale,2020-12-174:32 pm,Titan Machinery Inc.,TITN,Meyer David JosephCEOChairman10% Owner,"105,426",$20.11,"$2,120,255","607,438(IndirectDirect)",View
32,2020-12-15Sale,2020-12-174:33 pm,AIR LEASE CORP,AL,Chen JieVP,"25,000",$41.96,"$1,048,917","253,661(IndirectDirect)",View
33,2020-12-15Sale,2020-12-174:33 pm,AIR LEASE CORP,AL,Khatibi Alex AVP,"24,000",$41.93,"$1,006,418","119,401(Direct)",View
34,2020-12-16Sale,2020-12-174:33 pm,Intercontinental Exchange Inc.,ICE,Surdykowski Andrew JGeneral Counsel,"1,000",$112,"$112,000","36,242(Direct)",View
35,2020-12-11Sale(A),2020-12-174:33 pm,AIR LEASE CORP,AL,Levy Grant AVP,"10,000",$42.53,"$425,293","148,094(Direct)",View
36,2020-12-15Sale,2020-12-174:34 pm,Anthem Inc.,ANTM,Haytaian Peter DVP,"5,833",$312.53,"$1,822,972","32,642(Direct)",View
37,2020-12-15Sale,2020-12-174:35 pm,Sunnova Energy International Inc.,NOVA,ECP Sunnova Holdings LPECP Sunnova Holdings GP LLC10% Owner,"3,000,000",$40.8,"$122,399,998","16,911,664(Indirect)",View
38,2020-12-15Sale,2020-12-174:35 pm,Sunnova Energy International Inc.,NOVA,ECP ControlCo LLCENERGY CAPITAL PARTNERS III LLCEnergy Capital Partners GP III LPENERGY CAPITAL PARTNERS III LPENERGY CAPITAL PARTNERS III-A LPENERGY CAPITAL PARTNERS III-B LPENERGY CAPITAL PARTNERS III-C LPENERGY CAPITAL PARTNERS III-D LPEnergy Capital Partners GP III Co-Investment (Sunnova) LLCEnergy Capital Partners III (Sunnova Co-Invest) LP10% Owner,"3,000,000",$40.8,"$122,399,998","16,911,664(Indirect)",View
39,2020-12-15Sale,2020-12-174:35 pm,Limelight Networks Inc.,LLNW,LENTO ROBERT ACEO,"24,876",$4.04,"$100,499","1,926,458(IndirectDirect)",View
40,2020-12-15Sale,2020-12-174:36 pm,Workday Inc.,WDAY,DUFFIELD DAVID ADirector10% Owner,"78,750",$221.25,"$17,423,616","435,600(IndirectDirect)",View
41,2020-12-15Sale,2020-12-174:37 pm,SITIME Corp,SITM,Bonnot LionelSee Remarks,673,$110,"$74,030","117,088(Direct)",View
42,2020-12-15Sale,2020-12-174:37 pm,Workday Inc.,WDAY,Fernandez Gomez LucianoCEO,"7,345",$221.6,"$1,627,688","226,261(Direct)",View
43,2020-12-16Sale,2020-12-174:39 pm,Y-mAbs Therapeutics Inc.,YMAB,Gad ThomasDirector,"7,000",$53.01,"$371,065",0(IndirectDirect),View
44,2020-12-15Sale,2020-12-174:41 pm,PennantPark Floating Rate Capital Ltd.,PFLT,KATZ SAMUEL LDirector,"25,153",$10.8,"$271,720","44,047(IndirectDirect)",View
45,2020-12-15Sale,2020-12-174:42 pm,Medallia Inc.,MDLA,Duan Jimmy C.EVP & Chief Customer Officer,"14,436",$34.18,"$493,464","226,316(Direct)",View
46,2020-12-17Sale,2020-12-174:42 pm,MARINEMAX INC,HZO,MCGILL WILLIAM H JRChairman,"9,431",$35.05,"$330,557","343,016(Direct)",View
47,2020-12-15Sale,2020-12-174:43 pm,ANGI Homeservices Inc.,ANGI,Hicks Bowman Angela R.Director,"10,000",$11.95,"$119,500","318,606(Direct)",View
48,2020-12-15Sale,2020-12-174:43 pm,CENTURY ALUMINUM CO,CENX,BLESS MICHAEL ACEO,"15,000",$10.76,"$161,400","346,109(Direct)",View
49,2020-12-17Sale,2020-12-174:43 pm,WESBANCO INC,WSBC,RICHMOND BRENT EVP,"1,827",$29.72,"$54,303","22,972(IndirectDirect)",View
50,2020-12-15Sale,2020-12-174:44 pm,Broadcom Inc.,AVGO,Brazeal Mark DavidChief Legal Officer,"4,000",$415.46,"$1,661,840","39,705(Direct)",View
51,2020-12-15Sale,2020-12-174:44 pm,SHARPS COMPLIANCE CORP,SMED,HOLMES PARRIS H JRDirector,"55,000",$9.2329,"$507,812","908,469(Direct)",View
52,2020-12-15Sale,2020-12-174:45 pm,TRANSCAT INC,TRNS,Rudow Lee D.CEO,"2,000",$35.74,"$71,480","169,187(Direct)",View
53,2020-12-16Sale,2020-12-174:45 pm,SITIME Corp,SITM,VASHIST RAJESHCEO,"10,000",$109.31,"$1,093,100","687,091(Direct)",View
54,2020-12-15Sale,2020-12-174:46 pm,SEACOR HOLDINGS INC,CKH,FABRIKANT CHARLESCEOChairman,"23,506",$41.63,"$978,623","12,388(IndirectDirect)",View
55,2020-12-16Sale,2020-12-174:46 pm,Five9 Inc.,FIVN,ZWARENSTEIN BARRYCFO,"12,500",$168.57,"$2,107,100","101,305(IndirectDirect)",View
56,2020-12-16Sale,2020-12-174:46 pm,EXP World Holdings Inc.,EXPI,Whiteside JeffCFO,"50,000",$72.29,"$3,614,450",75(Direct),View
57,2020-12-15Sale,2020-12-174:47 pm,International Money Express Inc.,IMXI,Lisy RobertCEOChairman,"50,000",$16.55,"$827,500","862,529(Indirect)",View
58,2020-12-15Sale,2020-12-174:47 pm,SHARPS COMPLIANCE CORP,SMED,DALTON JOHN Wformer Director,"24,975",$9.3065,"$232,431","900,363(Direct)",View
59,2020-12-16Sale,2020-12-174:47 pm,INNOVATIVE SOLUTIONS & SUPPORT INC,ISSC,CHURCHILL WINSTON JDirector,"26,853",$7.8447,"$210,654","29,957(Direct)",View
60,2020-12-15Sale,2020-12-174:48 pm,WEX Inc.,WEX,Cooper David GCTO,"3,777",$201,"$759,177","3,564(Direct)",View
61,2020-12-16Sale,2020-12-174:48 pm,PDL BIOPHARMA Inc,PDLI,GRYSKA DAVID WDirector,"75,000",$2.68,"$201,000","21,387(Direct)",View
62,2020-12-15Sale,2020-12-174:48 pm,LEVI STRAUSS & CO,LEVI,Friedman David ADirector,"33,334",$20.7,"$690,014","345,751(IndirectDirect)",View
63,2020-12-15Sale,2020-12-174:48 pm,Revolve Group Inc.,RVLV,Timmermans JesseCFO,"33,000",$27.08,"$893,640",0(Direct),View
64,2020-12-15Sale,2020-12-174:48 pm,WEX Inc.,WEX,Simon RobertoCFO,"10,000",$199.5,"$1,995,000","10,878(IndirectDirect)",View
65,2020-12-16Sale,2020-12-174:48 pm,Five9 Inc.,FIVN,Trollope Rowan MCEO,"6,000",$168.58,"$1,011,464","228,058(Direct)",View
66,2020-12-16Sale,2020-12-174:48 pm,PDL BIOPHARMA Inc,PDLI,Monnet DominiqueCEO,"500,000",$2.6,"$1,300,000","734,921(Direct)",View
67,2020-12-15Sale,2020-12-174:49 pm,Medallia Inc.,MDLA,MERESMAN STANLEY JDirector,"30,000",$34.29,"$1,028,701","80,000(IndirectDirect)",View
68,2020-12-16Sale,2020-12-174:49 pm,PDL BIOPHARMA Inc,PDLI,Stone Christopher LewisVP,"200,000",$2.56,"$512,000","405,559(Direct)",View
69,2020-12-15Sale,2020-12-174:49 pm,LiveRamp Holdings Inc.,RAMP,BATTELLE JOHN L.Director,770,$71.32,"$54,916","26,656(Direct)",View
70,2020-12-15Sale,2020-12-174:49 pm,Restaurant Brands International Inc.,QSR,SCHWAN AXEL MRPresident,"37,854",$62.58,"$2,368,903","21,540(Direct)",View
71,2020-12-15Sale,2020-12-174:49 pm,CarGurus Inc.,CARG,Patton Kathleen BenderGeneral Counsel and Secretary,"5,490",$31.13,"$170,924","97,652(Direct)",View
72,2020-12-15Sale,2020-12-174:51 pm,Myovant Sciences Ltd.,MYOV,KARBE FRANKPrincipal Fin'l & Accounting,"1,050",$24.15,"$25,363","163,470(Direct)",View
73,2020-12-16Sale,2020-12-174:51 pm,SITIME Corp,SITM,Yiu Tom Dang-HsingDirector,"3,000",$108.95,"$326,850","21,458(Direct)",View
74,2020-12-15Sale,2020-12-174:52 pm,CarGurus Inc.,CARG,Welch Sarah AmoryChief Marketing Officer,"2,500",$31.15,"$77,885","247,626(Direct)",View
75,2020-12-15Sale,2020-12-174:53 pm,Health Catalyst Inc.,HCAT,Ferris Timothy G.Director,"2,333",$38.75,"$90,399","5,443(Direct)",View
76,2020-12-15Sale,2020-12-174:53 pm,Health Catalyst Inc.,HCAT,Orenstein Daniel H.General Counsel,"5,000",$38.76,"$193,777","30,000(Direct)",View
77,2020-12-16Sale,2020-12-174:53 pm,Health Catalyst Inc.,HCAT,Nelli James Patrick Jr.CFO,"15,962",$40.04,"$639,160","75,848(Direct)",View
78,2020-12-17Sale,2020-12-174:53 pm,ZEBRA TECHNOLOGIES CORP,ZBRA,ROBERTS JANICE MDirector,"2,670",$373.09,"$996,150","7,523(Direct)",View
79,2020-12-15Sale,2020-12-174:54 pm,Myovant Sciences Ltd.,MYOV,Arjona Ferreira Juan CamiloChief Medical Officer,"7,000",$23.92,"$167,426","136,048(Direct)",View
80,2020-12-15Sale,2020-12-174:58 pm,Cardlytics Inc.,CDLX,SOMERS KIRKChief Legal & Privacy Officer,"21,625",$131.42,"$2,841,917","59,709(Direct)",View
81,2020-12-16Sale,2020-12-174:58 pm,VERISIGN INC,VRSN,BIDZOS D JAMESCEOChairman,"6,000",$215.07,"$1,290,405","850,356(Direct)",View
82,2020-12-15Sale,2020-12-175:00 pm,Broadcom Inc.,AVGO,HARTENSTEIN EDDY WDirector,"1,060",$416.73,"$441,734","12,720(IndirectDirect)",View
83,2020-12-15Sale,2020-12-175:02 pm,Sunnova Energy International Inc.,NOVA,Santo Salvo John TSee Remarks,"32,944",$42.36,"$1,395,508","10,081(IndirectDirect)",View
84,2020-12-15Sale,2020-12-175:02 pm,Repay Holdings Corp,RPAY,Hartheimer Robert HermanDirector,"17,500",$24.21,"$423,750","57,055(Direct)",View
85,2020-12-15Sale,2020-12-175:02 pm,Repay Holdings Corp,RPAY,JACOBS WILLIAM IDirector,"20,000",$24.53,"$490,600","19,386(Direct)",View
86,2020-12-15Sale,2020-12-175:02 pm,ExlService Holdings Inc.,EXLS,Kapoor RohitCEO,"14,537",$84.96,"$1,235,125","199,756(IndirectDirect)",View
87,2020-12-15Sale,2020-12-175:03 pm,Datadog Inc.,DDOG,Kopits LaszloGeneral Counsel,"15,000",$105.05,"$1,575,771","142,845(Direct)",View
88,2020-12-15Sale,2020-12-175:03 pm,LiveRamp Holdings Inc.,RAMP,TOMLIN DEBORA BDirector,150,$71.73,"$10,760","18,964(Direct)",View
89,2020-12-16Sale,2020-12-175:04 pm,VERISIGN INC,VRSN,Indelicarto Thomas CVP,613,$214.14,"$131,268","56,428(Direct)",View
90,2020-12-15Sale,2020-12-175:04 pm,Inovalon Holdings Inc.,INOV,Boldt Jonathan RCFO,"7,500",$19.23,"$144,200","279,405(Direct)",View
91,2020-12-15Sale,2020-12-175:06 pm,CrowdStrike Holdings Inc.,CRWD,Carpenter Michael J.President,"175,000",$174.23,"$30,490,767","129,652(Direct)",View
92,2020-12-16Sale,2020-12-175:07 pm,CDW Corp,CDW,CORLEY CHRISTINA MSee Remarks,"3,500",$132.71,"$464,485","47,971(Direct)",View
93,2020-12-15Sale,2020-12-175:08 pm,Yext Inc.,YEXT,Lerman HowardCEO,"75,000",$15.11,"$1,133,298","2,906,088(IndirectDirect)",View
94,2020-12-15Sale,2020-12-175:08 pm,CDW Corp,CDW,KEBO COLLIN B.See Remarks,"6,000",$132.27,"$793,620","43,207(Direct)",View
95,2019-09-17Sale,2020-12-175:10 pm,LGI Homes Inc.,LGIH,Vahradian Robert KarnigDirector,"3,000",$79.87,"$239,610","21,256(Direct)",View
96,2020-12-15Sale,2020-12-175:11 pm,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD TDirector,"2,500",$340,"$850,000","1,336,500(IndirectDirect)",View
97,2020-12-15Sale,2020-12-175:11 pm,Targa Resources Corp.,TRGP,WHALEN JAMES WDirector,"40,000",$27.5,"$1,100,000","181,694(IndirectDirect)",View
98,2020-12-15Sale,2020-12-175:12 pm,DEXCOM INC,DXCM,Heller Bridgette PDirector,375,$356.65,"$133,744","3,448(Direct)",View
99,2020-12-15Sale,2020-12-175:13 pm,COMMUNITY BANK SYSTEM Inc,CBU,STEELE SALLY ADirector,"10,240",$65.4,"$669,697","50,062(IndirectDirect)",View
100,2020-12-15Sale,2020-12-175:13 pm,Broadcom Inc.,AVGO,Krause Thomas H.President,"3,810",$416.37,"$1,586,386","46,336(Direct)",View
101,2020-12-15Sale,2020-12-175:14 pm,FAIR ISAAC CORP,FICO,Leonard Michael SCAO,310,$519.84,"$161,152","7,709(Direct)",View
102,2020-12-15Sale,2020-12-175:15 pm,PRECIGEN Inc,PGEN,Lehr Donald P.Chief Legal Officer,"12,190",$7.2,"$87,768","260,894(Direct)",View
103,2020-12-15Sale,2020-12-175:16 pm,Okta Inc.,OKTA,Kerrest Jacques FredericDirector,"3,035",$258.91,"$785,779","13,487(Direct)",View
104,2020-12-15Sale,2020-12-175:17 pm,PRECIGEN Inc,PGEN,Perez Jeffrey ThomasVP,"9,382",$7.2,"$67,550","258,847(Direct)",View
105,2020-12-15Sale,2020-12-175:18 pm,Okta Inc.,OKTA,KRAMER CHRISTOPHER KCAO,"1,378",$258.91,"$356,772","6,962(Direct)",View
106,2020-12-15Sale,2020-12-175:18 pm,EverQuote Inc.,EVER,Neble George RDirector,500,$36.3,"$18,150","23,355(Direct)",View
107,2020-12-15Sale,2020-12-175:18 pm,PRECIGEN Inc,PGEN,Sterling Rick L.CFO,"9,416",$7.2,"$67,795","320,897(Direct)",View
108,2020-11-23Sale(A),2020-12-175:19 pm,Altabancorp,ALTA,HETS LLC10% Owner,500,$27.1,"$13,550","45,560(Indirect)",View
109,2020-12-15Sale,2020-12-175:19 pm,Okta Inc.,OKTA,McKinnon ToddCEO,"3,752",$258.91,"$971,415","3,717(Direct)",View
110,2020-12-15Sale,2020-12-175:20 pm,Okta Inc.,OKTA,Race CharlesSee Remarks,"1,789",$258.91,"$463,183","31,559(Direct)",View
111,2020-12-15Sale,2020-12-175:21 pm,ESTABLISHMENT LABS HOLDINGS Inc,ESTA,De Mezerville RobertoCTO,"10,000",$33.12,"$331,155","132,844(Direct)",View
112,2020-12-15Sale,2020-12-175:21 pm,Okta Inc.,OKTA,Runyan Jonathan TGeneral Counsel and Secretary,"1,589",$258.91,"$411,401","1,574(IndirectDirect)",View
113,2020-12-15Sale,2020-12-175:23 pm,MASIMO CORP,MASI,Sampath AnandVP,"30,000",$265.59,"$7,967,805","13,782(Direct)",View
114,2020-12-15Sale,2020-12-175:23 pm,Cloudera Inc.,CLDR,MURTHY ARUNChief Product Officer,"89,523",$12.38,"$1,107,999","795,876(Direct)",View
115,2020-12-15Sale,2020-12-175:23 pm,LIVEPERSON INC,LPSN,Carlough DarylVP,261,$60,"$15,660","42,177(Direct)",View
116,2020-12-15Sale,2020-12-175:24 pm,Cloudera Inc.,CLDR,Reasoner ScottCAO,"38,376",$12.37,"$474,880","75,349(Direct)",View
117,2020-12-15Sale,2020-12-175:26 pm,FASTENAL CO,FAST,Lisowski Sheryl AnnCAO,"7,114",$49.62,"$352,993","3,944(IndirectDirect)",View
118,2020-12-14Sale,2020-12-175:29 pm,180 Life Sciences Corp.,ATNF,KRAUSS MARLENEKBL IV SPONSOR LLC10% Owner,"44,383",$2.4398,"$108,285","2,561,553(IndirectDirect)",View
119,2020-12-15Sale,2020-12-175:30 pm,iRhythm Technologies Inc.,IRTC,Vort David AVP,"10,000",$210,"$2,100,000","15,602(Direct)",View
120,2020-12-15Sale,2020-12-175:30 pm,Sailpoint Technologies Holdings Inc.,SAIL,McClain Mark D.CEO,"56,000",$50.21,"$2,811,760","24,000(IndirectDirect)",View
121,2020-12-15Sale,2020-12-175:30 pm,ACM Research Inc.,ACMR,Xiang YinanDirector,"34,035",$75.51,"$2,569,929","1,632,135(Indirect)",View
122,2020-12-15Sale,2020-12-175:32 pm,Dell Technologies Inc.,DELL,Sweet Thomas WCFO,"100,000",$73.22,"$7,321,643","75,169(Direct)",View
123,2020-12-15Sale,2020-12-175:39 pm,Okta Inc.,OKTA,KOUREY MICHAEL RDirector,"20,000",$258.17,"$5,163,384",0(IndirectDirect),View
124,2020-12-15Sale,2020-12-175:39 pm,WESTERN ALLIANCE BANCORPORATION,WAL,MARSHALL TODDDirector,"21,000",$59.47,"$1,248,820","11,000(IndirectDirect)",View
125,2020-12-16Sale,2020-12-175:43 pm,FEDERAL AGRICULTURAL MORTGAGE CORP,AGM,ZIONS BANCORPORATION NATIONAL ASSOCIATION10% Owner,"15,000",$72.92,"$1,093,800","335,000(Direct)",View
126,2020-12-15Sale,2020-12-175:43 pm,Altair Engineering Inc.,ALTR,JRS Investments LLC10% Owner,"17,930",$56.92,"$1,020,597",0(Direct),View
127,2020-12-15Sale,2020-12-175:44 pm,Stitch Fix Inc.,SFIX,Smith Mike C.COO,"40,000",$63.69,"$2,547,469","78,333(Direct)",View
128,2020-12-15Sale,2020-12-175:44 pm,HUMANA INC,HUM,HUNTER CHRISTOPHER H.President,"2,199",$391.93,"$861,853","10,613(Direct)",View
129,2020-12-15Sale,2020-12-175:44 pm,LCI INDUSTRIES,LCII,Schnur JamiePresident,"6,653",$129.5,"$861,564","13,157(Direct)",View
130,2020-12-16Sale,2020-12-175:48 pm,Coeur Mining Inc.,CDE,Nault Casey M.VP,"50,000",$10.02,"$501,000","329,291(Direct)",View
131,2020-12-15Sale,2020-12-175:49 pm,Altair Engineering Inc.,ALTR,Scapa James RalphCEO10% Owner,"54,024",$56.92,"$3,075,221",0(IndirectDirect),View
132,2020-12-15Sale,2020-12-175:50 pm,CORVEL CORP,CRVL,CLEMONS V GORDONChairman,"3,000",$97.54,"$292,610","669,850(IndirectDirect)",View
133,2020-12-16Sale,2020-12-175:50 pm,FVCBankcorp Inc.,FVCB,PATTERSON THOMAS LDirector,"4,000",$13.55,"$54,206","18,037(IndirectDirect)",View
134,2020-12-15Sale,2020-12-175:57 pm,TransMedics Group Inc.,TMDX,Sullivan John FVP,"3,000",$16.63,"$49,890","10,828(Direct)",View
135,2020-12-15Sale,2020-12-175:58 pm,Altair Engineering Inc.,ALTR,James R. Scapa Declaration of Trust10% Owner,"36,094",$56.92,"$2,054,624",0(Direct),View
136,2020-12-15Sale,2020-12-175:59 pm,CONSUMER PORTFOLIO SERVICES Inc,CPSS,Washer GregDirector,"51,976",$4.0485,"$210,423","127,000(Direct)",View
137,2020-12-15Sale(A),2020-12-175:59 pm,American Homes 4 Rent,AMH,Smith BryanCOO,"50,000",$30.01,"$1,500,500","73,857(Direct)",View
138,2020-12-15Sale,2020-12-176:00 pm,YELP INC,YELP,Stoppelman JeremyCEO,"400,000",$28.54,"$11,416,000","128,140(Direct)",View
139,2020-12-16Sale,2020-12-176:01 pm,Oaktree Specialty Lending Corp,OCSL,TANNENBAUM LEONARD M10% Owner,"90,674",$5.5042,"$499,087","16,082,197(IndirectDirect)",View
140,2020-12-16Sale,2020-12-176:01 pm,CARRIAGE SERVICES INC,CSV,Elliott Paul DonaldVP,"1,217",$29.12,"$35,439","25,474(IndirectDirect)",View
141,2020-12-15Sale,2020-12-176:01 pm,NAPCO SECURITY TECHNOLOGIES INC,NSSC,SOLOWAY RICHARDCEO10% Owner,"2,233,071",$24.7,"$55,156,855","3,999,792(Direct)",View
142,2020-12-15Sale,2020-12-176:01 pm,G1 Therapeutics Inc.,GTHX,Velleca Mark A.CEO,"30,000",$19.53,"$585,986","37,000(Direct)",View
143,2020-12-15Sale,2020-12-176:05 pm,AMEDISYS INC,AMED,Gerard ChristopherCOO,750,$272.56,"$204,421","27,670(IndirectDirect)",View
144,2020-12-15Sale(M),2020-12-176:06 pm,Match Group Inc.,MTCH,Schiffman GlennDirector,"50,000",$0.01207,$604,"9,898(Direct)",View
145,2020-12-15Sale,2020-12-176:08 pm,NEKTAR THERAPEUTICS,NKTR,Myriam CuretDirector,"1,560",$17.82,"$27,799","19,240(Direct)",View
146,2020-12-15Sale,2020-12-176:10 pm,Walmart Inc.,WMT,Lore Marc E.VP,"90,000",$145.52,"$13,096,551","1,318,276(Direct)",View
147,2020-12-14Sale,2020-12-176:13 pm,ALICO Inc,ALCO,TRAFELET REMY W10% Owner,"44,605",$31.5,"$1,405,058","866,501(Direct)",View
148,2020-12-15Sale,2020-12-176:17 pm,MERCURY SYSTEMS INC,MRCY,ASLETT MARKCEO,"2,500",$81.64,"$204,109","271,458(Direct)",View
149,2020-12-15Sale,2020-12-176:19 pm,TWILIO INC,TWLO,DALZELL RICHARD LDirector,"1,500",$349.75,"$524,625","12,936(Direct)",View
150,2020-12-15Sale,2020-12-176:21 pm,Replimune Group Inc.,REPL,Rhodes Jason PDirector,"65,029",$42.28,"$2,749,721","19,550(Indirect)",View
151,2020-12-16Sale,2020-12-176:22 pm,Zscaler Inc.,ZS,Schlossman RobertChief Legal Officer,"5,849",$185.35,"$1,084,131","138,697(IndirectDirect)",View
152,2020-12-15Sale,2020-12-176:23 pm,TENET HEALTHCARE CORP,THC,Arbour Paola MCIO,"1,898",$41.05,"$77,913","6,726(Direct)",View
153,2020-12-15Sale,2020-12-176:23 pm,Zscaler Inc.,ZS,BLASING KARENDirector,"1,042",$181.69,"$189,324",595(IndirectDirect),View
154,2020-12-15Sale,2020-12-176:23 pm,TWILIO INC,TWLO,Smith KarynGeneral Counsel and Secretary,"2,800",$349.75,"$979,300","35,488(IndirectDirect)",View
155,2020-12-15Sale,2020-12-176:25 pm,Alarm.com Holdings Inc.,ALRM,Kerzner DanielChief Product Officer,"2,250",$80.65,"$181,460","45,888(Direct)",View
156,2020-12-16Sale,2020-12-176:28 pm,MESA AIR GROUP INC,MESA,GORDON MITCHELL IDirector,"5,700",$6.91,"$39,387","51,730(Direct)",View
157,2020-12-15Sale,2020-12-176:32 pm,ZoomInfo Technologies Inc.,ZI,Schuck HenryCEO10% Owner,"400,000",$41.41,"$16,563,974",0(Direct),View
158,2020-12-15Sale,2020-12-176:36 pm,ZYNGA INC,ZNGA,Bromberg Matthew SCOO,"15,000",$9.44,"$141,600","912,260(Direct)",View
159,2020-12-15Sale,2020-12-176:36 pm,TENET HEALTHCARE CORP,THC,Quintana MarieVP,"2,440",$41.34,"$100,870","5,188(Direct)",View
160,2020-12-15Sale,2020-12-176:38 pm,ZYNGA INC,ZNGA,DUGAN REGINA EDirector,"17,900",$9,"$161,100","235,219(Direct)",View
161,2020-12-15Sale,2020-12-176:39 pm,JABIL INC,JBL,Loparco Michael JCEO,"16,500",$44.11,"$727,820","292,573(IndirectDirect)",View
